,Undifferentiated,Neutrophil,Monocyte,Baso,Erythroid,Mast,Meg,Eos,Ccr7_DC,Lymphoid,pDC
11950,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11951,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11952,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11953,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11954,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11955,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11956,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11957,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11958,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11959,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11973,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11974,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11975,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11976,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11977,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11978,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11979,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11980,10.0,10.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11999,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12000,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12001,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12002,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12003,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12004,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12005,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12006,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12007,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12008,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12009,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12010,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12011,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12012,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12013,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12014,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12015,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12016,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12017,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12018,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12019,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12020,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12021,10.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12035,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12036,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12037,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12038,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12039,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12040,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12041,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12042,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12043,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12044,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12104,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12105,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12106,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12107,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12108,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12109,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12110,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12111,9.0,27.0,9.0,10.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
12133,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12134,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12135,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12136,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12137,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12138,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12139,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12140,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12141,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12142,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12143,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12144,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12145,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12146,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12147,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12148,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12149,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12150,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12151,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12152,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12153,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12154,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12155,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12156,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12157,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12158,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12159,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12160,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12190,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12191,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12192,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12193,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12194,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12195,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12196,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12197,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12198,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12199,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12200,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12201,16.0,16.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
12203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12216,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12217,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12218,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12219,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12220,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12221,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12222,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12223,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12224,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12225,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12226,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12227,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12228,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12229,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12230,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12231,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12232,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12233,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12234,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12235,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12236,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12237,9.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12255,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12256,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12257,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12258,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12259,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12260,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12261,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12262,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12263,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12264,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12265,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12266,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12267,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12268,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12269,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12270,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12271,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12272,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12273,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12274,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12297,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12298,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12299,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12300,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12301,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12302,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12303,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12304,7.0,11.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12337,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12338,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12339,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12340,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12341,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12342,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12343,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12344,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12345,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12346,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12347,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12348,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12349,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12350,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12351,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12352,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12353,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12354,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12355,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12356,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12357,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12358,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12359,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12360,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12361,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12362,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12363,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12364,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12365,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12366,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12367,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12368,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12369,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12370,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12371,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12372,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12373,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12374,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12375,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12376,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12377,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12378,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12379,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12380,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12381,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12382,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12383,15.0,8.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
12419,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12420,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12421,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12422,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12423,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12424,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12425,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12426,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12427,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12428,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12429,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12430,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12431,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12432,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12433,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12434,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12435,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12436,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12437,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12438,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12439,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12440,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12441,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12442,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12443,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12444,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12445,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12446,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12447,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12448,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12449,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12450,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12451,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12452,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12453,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12454,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12455,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12456,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12457,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12458,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12507,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12508,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12509,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12510,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12511,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12512,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12513,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12514,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12515,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12516,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12517,26.0,22.0,16.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
12528,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12529,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12530,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12531,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12532,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12533,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12534,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12535,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12536,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12537,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12538,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12539,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12540,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12541,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12568,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12569,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12570,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12571,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12572,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12573,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12574,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12575,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12576,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12577,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12578,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12579,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12580,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12581,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12582,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12583,9.0,15.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12598,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12599,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12600,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12601,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12602,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12603,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12604,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12605,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12606,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12607,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12608,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12609,7.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12627,11.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
12628,11.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
12629,11.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
12630,11.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
12631,11.0,13.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
